date,open,high,low,close,volume,index_name,symbol,exchange,currency
20250128,21186.08,21500.73,21043.13,21463.04,0.0,NDX,NDX,NASDAQ,USD
20250129,21473.01,21477.88,21251.8,21411.46,0.0,NDX,NDX,NASDAQ,USD
20250130,21519.81,21623.45,21308.69,21508.12,0.0,NDX,NDX,NASDAQ,USD
20250131,21661.56,21846.01,21425.79,21478.05,0.0,NDX,NDX,NASDAQ,USD
20250203,21084.64,21406.58,21004.35,21297.58,0.0,NDX,NDX,NASDAQ,USD
20250204,21319.58,21582.4,21308.24,21566.92,0.0,NDX,NDX,NASDAQ,USD
20250205,21453.87,21662.98,21408.64,21658.16,0.0,NDX,NDX,NASDAQ,USD
20250206,21674.17,21776.08,21618.25,21774.06,0.0,NDX,NDX,NASDAQ,USD
20250207,21776.28,21869.32,21465.46,21491.31,0.0,NDX,NDX,NASDAQ,USD
20250210,21670.06,21793.13,21645.17,21756.73,0.0,NDX,NDX,NASDAQ,USD
20250211,21629.11,21776.25,21625.51,21693.52,0.0,NDX,NDX,NASDAQ,USD
20250212,21475.41,21745.66,21454.19,21719.26,0.0,NDX,NDX,NASDAQ,USD
20250213,21786.16,22038.15,21758.04,22030.71,0.0,NDX,NDX,NASDAQ,USD
20250214,22038.61,22139.43,22010.35,22114.69,0.0,NDX,NDX,NASDAQ,USD
20250218,22176.01,22191.37,22029.58,22164.61,0.0,NDX,NDX,NASDAQ,USD
20250219,22121.73,22222.61,22045.75,22175.6,0.0,NDX,NDX,NASDAQ,USD
20250220,22132.71,22148.44,21878.75,22068.06,0.0,NDX,NDX,NASDAQ,USD
20250221,22110.54,22115.21,21597.16,21614.08,0.0,NDX,NDX,NASDAQ,USD
20250224,21669.36,21727.58,21341.96,21352.08,0.0,NDX,NDX,NASDAQ,USD
20250225,21318.77,21326.81,20930.58,21087.25,0.0,NDX,NDX,NASDAQ,USD
20250226,21170.51,21350.52,21012.62,21132.92,0.0,NDX,NDX,NASDAQ,USD
