date,open,high,low,close,volume,index_name,symbol,exchange,currency
20230913,15648.92,15726.6,15564.64,15654.03,0.0,DAX,DAX,EUREX,EUR
20230914,15652.41,15824.06,15588.12,15805.29,0.0,DAX,DAX,EUREX,EUR
20230915,15940.39,15989.3,15871.17,15893.53,0.0,DAX,DAX,EUREX,EUR
20230918,15858.81,15870.62,15693.87,15727.12,0.0,DAX,DAX,EUREX,EUR
20230919,15688.07,15743.9,15630.94,15664.48,0.0,DAX,DAX,EUREX,EUR
20230920,15703.09,15810.36,15699.34,15781.59,0.0,DAX,DAX,EUREX,EUR
20230921,15650.98,15696.66,15548.69,15571.86,0.0,DAX,DAX,EUREX,EUR
20230922,15473.8,15592.27,15471.75,15557.29,0.0,DAX,DAX,EUREX,EUR
20230925,15513.32,15572.14,15329.4,15405.49,0.0,DAX,DAX,EUREX,EUR
20230926,15330.91,15360.43,15229.35,15255.87,0.0,DAX,DAX,EUREX,EUR
20230927,15225.58,15299.68,15194.68,15217.45,0.0,DAX,DAX,EUREX,EUR
20230928,15229.1,15323.73,15138.66,15323.5,0.0,DAX,DAX,EUREX,EUR
20230929,15394.82,15515.99,15382.56,15386.58,0.0,DAX,DAX,EUREX,EUR
20231002,15439.96,15476.38,15192.01,15247.21,0.0,DAX,DAX,EUREX,EUR
20231003,15184.49,15257.86,15074.85,15085.21,0.0,DAX,DAX,EUREX,EUR
20231004,14979.81,15174.63,14948.08,15099.92,0.0,DAX,DAX,EUREX,EUR
20231005,15113.94,15157.7,15048.42,15070.22,0.0,DAX,DAX,EUREX,EUR
20231006,15109.16,15230.89,15033.55,15229.77,0.0,DAX,DAX,EUREX,EUR
20231009,15143.29,15201.06,15077.66,15128.11,0.0,DAX,DAX,EUREX,EUR
20231010,15272.57,15443.45,15272.57,15423.52,0.0,DAX,DAX,EUREX,EUR
20231011,15366.78,15486.11,15361.74,15460.01,0.0,DAX,DAX,EUREX,EUR
20231012,15537.87,15575.28,15413.2,15425.03,0.0,DAX,DAX,EUREX,EUR
20231013,15400.09,15409.89,15178.07,15186.66,0.0,DAX,DAX,EUREX,EUR
20231016,15219.42,15271.51,15103.12,15237.99,0.0,DAX,DAX,EUREX,EUR
20231017,15211.29,15288.32,15117.24,15251.69,0.0,DAX,DAX,EUREX,EUR
20231018,15244.05,15271.15,15081.69,15094.91,0.0,DAX,DAX,EUREX,EUR
20231019,15060.65,15104.37,14984.59,15045.23,0.0,DAX,DAX,EUREX,EUR
20231020,14872.02,14936.49,14798.47,14798.47,0.0,DAX,DAX,EUREX,EUR
20231023,14823.03,14838.01,14630.21,14800.72,0.0,DAX,DAX,EUREX,EUR
20231024,14802.52,14916.6,14750.32,14879.94,0.0,DAX,DAX,EUREX,EUR
20231025,14870.63,14933.69,14789.63,14892.18,0.0,DAX,DAX,EUREX,EUR
20231026,14696.22,14795.41,14655.08,14731.05,0.0,DAX,DAX,EUREX,EUR
20231027,14757.11,14824.29,14667.37,14687.41,0.0,DAX,DAX,EUREX,EUR
20231030,14770.95,14798.0,14678.73,14716.54,0.0,DAX,DAX,EUREX,EUR
20231031,14741.44,14829.62,14722.38,14810.34,0.0,DAX,DAX,EUREX,EUR
20231101,14851.96,14949.58,14786.32,14923.27,0.0,DAX,DAX,EUREX,EUR
20231102,15033.65,15202.43,15028.03,15143.6,0.0,DAX,DAX,EUREX,EUR
20231103,15203.8,15269.5,15149.72,15189.25,0.0,DAX,DAX,EUREX,EUR
20231106,15219.32,15223.41,15110.84,15135.97,0.0,DAX,DAX,EUREX,EUR
20231107,15084.79,15194.53,15068.25,15152.64,0.0,DAX,DAX,EUREX,EUR
20231108,15093.48,15287.73,15086.41,15229.6,0.0,DAX,DAX,EUREX,EUR
20231109,15246.5,15364.49,15212.99,15352.54,0.0,DAX,DAX,EUREX,EUR
20231110,15296.58,15309.52,15171.58,15234.39,0.0,DAX,DAX,EUREX,EUR
20231113,15285.12,15346.79,15252.27,15345.0,0.0,DAX,DAX,EUREX,EUR
20231114,15358.59,15632.44,15337.6,15614.43,0.0,DAX,DAX,EUREX,EUR
20231115,15631.67,15759.84,15628.19,15748.17,0.0,DAX,DAX,EUREX,EUR
20231116,15806.91,15862.09,15783.51,15786.61,0.0,DAX,DAX,EUREX,EUR
20231117,15828.78,15952.45,15826.67,15919.16,0.0,DAX,DAX,EUREX,EUR
20231120,15915.24,15929.93,15854.82,15901.33,0.0,DAX,DAX,EUREX,EUR
20231121,15911.02,15948.07,15891.31,15900.53,0.0,DAX,DAX,EUREX,EUR
20231122,15965.13,15998.41,15931.74,15957.82,0.0,DAX,DAX,EUREX,EUR
20231123,15976.62,16005.45,15958.06,15994.73,0.0,DAX,DAX,EUREX,EUR
20231124,15988.19,16041.17,15972.67,16029.49,0.0,DAX,DAX,EUREX,EUR
20231127,16007.26,16039.42,15957.96,15966.37,0.0,DAX,DAX,EUREX,EUR
20231128,15939.19,15993.42,15915.4,15992.67,0.0,DAX,DAX,EUREX,EUR
20231129,16013.16,16208.97,16010.48,16166.45,0.0,DAX,DAX,EUREX,EUR
20231130,16204.74,16262.96,16169.11,16215.43,0.0,DAX,DAX,EUREX,EUR
20231201,16296.92,16399.06,16279.45,16397.52,0.0,DAX,DAX,EUREX,EUR
20231204,16390.17,16455.68,16386.8,16404.76,0.0,DAX,DAX,EUREX,EUR
20231205,16405.14,16551.34,16394.02,16533.11,0.0,DAX,DAX,EUREX,EUR
20231206,16565.65,16727.07,16536.12,16656.44,0.0,DAX,DAX,EUREX,EUR
20231207,16623.89,16655.3,16595.11,16628.99,0.0,DAX,DAX,EUREX,EUR
20231208,16644.62,16782.72,16630.18,16759.22,0.0,DAX,DAX,EUREX,EUR
20231211,16760.59,16817.81,16734.27,16794.43,0.0,DAX,DAX,EUREX,EUR
